微博id,微博正文,头条文章url,原始图片url,微博视频url,发布位置,发布时间,发布工具,点赞数,转发数,评论数
IomxZrUcx,【梅婷脚踩飞机舱位椅背引热议 本尊凌晨发文道歉】有网友发文爆料，“服了，现在女明星都这么没有素质吗”，直接艾特女演员梅婷的名字，原因是梅婷在乘坐飞机时，抬脚踩在别人舱位椅背上。身边的人也把脚高高抬起来，两人动作一模一样，可能是工作人员。1月7日凌晨，梅婷本人发文道歉：“是啊，坐没坐相，我这样很不文明，也非常不应该，我检讨自己的行为，也感谢谢大家的提醒，以后一定注意，给大家道个歉。”http://t.cn/Ais6knTq [组图共4张] 原图 ,,"http://ww3.sinaimg.cn/large/75b52ed2ly1ganuutxfwlj20ht07mdi1.jpg,http://ww1.sinaimg.cn/large/75b52ed2ly1ganuutxsa4j20ko0ew4bk.jpg,http://ww3.sinaimg.cn/large/75b52ed2ly1ganuutylxuj20ip0izto3.jpg,http://ww4.sinaimg.cn/large/75b52ed2ly1ganuutxdyxj20ic0begp1.jpg",无,无,2020-01-07 11:51,微博 weibo.com,105,7,65
Iompibn44,【官员因ETC卡内千万余额意外曝光被双规?当事人回应】某高速公路收费站ETC通道，一辆车牌号“豫E****0”车辆显示卡内余额2000多万，车主姓名“武志勇”，疑为河南省濮阳县副县长。还有传闻称，该官员在付费时拿错银行卡，不慎暴露巨大余额，一个星期后就被双规。濮阳县委回应，武志勇已于2018年辞去副县长职务，武志勇本人也表示，网传车主是和他同名同姓的人。记者还发现，ETC内所谓千万余额其实只是一个虚拟数字，并不能使用，用一个虚数得出“双规”的结论，显然是站不住脚的。http://t.cn/Ais6r3Wu [组图共6张] 原图 ,,"http://ww4.sinaimg.cn/large/75b52ed2ly1ganu8ljjzlj20ch0gkaad.jpg,http://ww3.sinaimg.cn/large/75b52ed2ly1ganu8lqioqj20j60au0te.jpg,http://ww2.sinaimg.cn/large/75b52ed2ly1ganu8m7eo8j20m80ikgmj.jpg,http://ww2.sinaimg.cn/large/75b52ed2ly1ganu8mj479j20im0iv3zc.jpg,http://ww4.sinaimg.cn/large/75b52ed2ly1ganu8mvriej20m80i4t9g.jpg,http://ww2.sinaimg.cn/large/75b52ed2ly1ganu8n2nhuj20go0kd0ta.jpg",无,无,2020-01-07 11:30,无,76,11,47
Iomg8e5eM,【老人用绳吊7岁孙子下楼救猫 居委会:已批评教育】1月6日，一段男童被绳绑住悬在半空救猫的视频引关注。知情人称，事发前老人的猫被困在四楼阳台，老人从五楼将男童放到四楼营救猫。辖区居委会回应称，老人与男童系祖孙，两人均平安，已对当事人进行批评教育。http://t.cn/Ais6migc http://t.cn/AisJD8nM  ,,无,无,无,2020-01-07 11:07,无,95,21,43
Ioefapyzj,【大妈持铁锹怒砸违停车:我患癌 违停耽误我专家会诊】近日，太原一大妈持铁锹怒砸小区违停车的视频在网上热传。大妈回应，这辆车违停3天一直联系不上车主，自己患有癌症，本来预约了北京来的专家，但是因为违停车挡住路，她错过了专家会诊，太生气才冲动砸车。目前警方已介入。http://t.cn/Aist1bkc http://t.cn/AisxBSdU ,,无,无,无,2020-01-06 14:43,微博 weibo.com,166,7,47
Iodk7Elk6,【13岁女生校内扫雪近3小时冻伤险遭截肢 校长回应】黑龙江某学校组织同学一起扫雪，一名13岁初中生在户外扫雪3个小时，手指被严重冻伤，不排除有截肢的可能性。她表示，有问过老师什么时候雪能扫完，“老师说还有那么多雪，那能啥时候整完”。孩子家里的经济条件不宽裕，医疗费用是亲友帮忙垫付的。校长确认，孩子是扫雪过程中冻伤的，如果界定下来校方存在责任，他绝不会推卸责任。http://t.cn/AisxtwEa [组图共4张] 原图 ,,"http://ww4.sinaimg.cn/large/75b52ed2ly1gamq4zl6jpj20go098gpr.jpg,http://ww3.sinaimg.cn/large/75b52ed2ly1gamq4zl8rmj20go09k77x.jpg,http://ww1.sinaimg.cn/large/75b52ed2ly1gamq4zlbbwj20go0c678n.jpg,http://ww1.sinaimg.cn/large/75b52ed2ly1gamq4zlbt3j20go0cf42c.jpg",无,无,2020-01-06 12:22,微博 weibo.com,1665,334,231
Iodd8sxzl,#该不该随大流#无论是近期爆红的《野狼disco》，还是早些年的《我的滑板鞋》、《小苹果》，你想必听过这些“土味神曲”。那么，你认为这些神曲有价值吗？盘尼西林小乐@风之子90s 、@Mike隋 空降网易新闻《态师开杠》，与你一同探讨“神曲”的真相。来态师开杠，聊音乐真相！http://t.cn/AisZ2bzc http://t.cn/Aisw403H ,,无,无,无,2020-01-06 12:05,微博 weibo.com,21,6,13
IocL0tTwy,#该不该随大流#都说要么庸俗、要么孤独，该不该放下清高，和众人一起享受土味狂欢？正如近年来层出不穷的“土味神曲”，真的是一文不值吗？网易新闻《态师开杠》携手盘尼西林小乐@风之子90s 、@Mike隋 ，一同聊聊对于“土味神曲”的态度。来态师开杠聊社交真相。http://t.cn/AisGix2H http://t.cn/Aisw403H ,,无,无,无,2020-01-06 10:56,微博 weibo.com,44,1375,28
InNfWyEG7,【男子600万买下别墅 2名老人搭帐篷堵门:给50万才走】周先生通过司法拍卖，花600多万拍下一幢别墅，可房子门口却搭着一个帐篷，里面住着两个老人，是原房东的父母。两位老人认为，周先生买的是房子，他们的帐篷搭在房子配套的花园绿地，周先生应该另出100万购买，“50万也可以”。社区方面明确，这片绿地不能交易，但上门协调多次未果；城管部门表示，曾拆除过帐篷，可没几天老人又搭回去了；派出所确认，老人的行为已涉嫌违法，可以拘留，但老人已是70多岁高龄，根据条例只能采取拘留但不执行的处理，他们也只能出面协调……http://t.cn/AiswaSbm http://t.cn/AishtonH ,,无,无,无,2020-01-03 18:01,微博 weibo.com,15200,567,616
InMh32y87,【重庆大火1家6口绝望呼救50分钟 消防栓被质疑没水】12月30日，重庆一小区居民楼发生大火，致一家6口死亡，原本幸福的八口之家，如今只剩下52岁的刘明和80多岁的老母亲。他们在大火中呼救了50分钟，却还是不幸身亡。据悉，当时打开楼道的消防栓，出来的是一股很细的水，水流大小跟净水器出来的水差不多，根本无法灭火。居民们质疑，消防栓没有水，耽误了黄金救援时间。http://t.cn/AisbVce3 [组图共6张] 原图 ,,"http://ww3.sinaimg.cn/large/75b52ed2ly1gajepxmcxyj20go0ciq3d.jpg,http://ww1.sinaimg.cn/large/75b52ed2ly1gajepxue5zj20go0hndg7.jpg,http://ww2.sinaimg.cn/large/75b52ed2ly1gajepy1n0hj20go0m80t2.jpg,http://ww4.sinaimg.cn/large/75b52ed2ly1gajepy9xf9j20go0m8749.jpg,http://ww4.sinaimg.cn/large/75b52ed2ly1gajepylic2j20go0z774s.jpg,http://ww4.sinaimg.cn/large/75b52ed2ly1gajepyugchj20go0z0ab1.jpg",无,无,2020-01-03 15:31,无,400,28,80
InLrLdQZi,【供暖公司回应暖气水加800斤粪便:只是警示未投放】1月1日，辽宁抚顺一供暖公司贴公告称，将在水箱内加800斤粪便，防止小区居民私自放水，业主纷纷表示“恶心”。公司经理称，每天失水约300立方，损失9000元，一上午就查到9家住户私自放水，公告写“投粪”是为警示，并未投放。http://t.cn/Ais4E9fG http://t.cn/Ais7ccAd ,,无,无,无,2020-01-03 13:24,微博 weibo.com,138,10,37
InKXTmxKF,【男童多次被同学打伤，家长带孩子进教室让“打回去”】广州的徐女士称，儿子在幼儿园一学期被同一名同学打伤3次，对方家长表示已批评教育。在两个孩子和解当日，徐女士的丈夫被园方说的话激怒，带着儿子进教室，让儿子打回去。目前徐女士已给儿子办退学手续，并要求幼儿园退还全学期的费用，作出相应赔偿。http://t.cn/AisU82TQ ,,无,无,无,2020-01-03 12:11,微博 weibo.com,154,11,51
InKWxtEuT,【50岁王菲蹦迪扭动身体 李嫣在旁看害羞了】1月1日晚，王菲、李亚鹏、周迅等人现身派对，李嫣、窦靖童也在现场。大家随着音乐尽情扭动，现场气氛热烈。随后，有网友曝出王菲蹦迪的视频，画面中，王菲一头短发随着音乐狂甩脑袋，身穿白色上衣蹦蹦跳跳，不时和现场的其他人一起欢呼。女儿李嫣则在妈妈身边，边玩手机边蹦迪。http://t.cn/AisheLmZ http://t.cn/Ais4wKUX ,,无,无,无,2020-01-03 12:07,微博 weibo.com,98,19,38
InKMwkOxI,【丈夫给父母偷买年货妻子当场发飙 当事人：已退货】一段夫妻吵架的视频在网络上流传，一位女士对丈夫怒吼：“给你爸妈买年货花了好几千！为什么不和我商量？今天必须给我退款了，不退别想回家！”当事人张女士表示，她与丈夫都是“北漂”，平时收入不算高，丈夫三个月前没了工作，经济压力较大，“回老家带些年货是应该的，但每个家庭的经济条件不一样，这不是死要面子活受罪吗？”目前二人已经和好，张女士已联系平台，办理了退货退款。你怎么看？http://t.cn/Ais45rkz http://t.cn/AisUHvUX ,,无,无,无,2020-01-03 11:43,微博 weibo.com,2187,107,558
InKHo6gaB,【大连被杀女童家属将提民事诉讼 凶手方至今未道歉】大连10岁女童被13岁男孩杀害事件又有最新进展。据悉，受害者家属将提起民事诉讼，追究男孩一家的责任，主要围绕经济赔偿、精神损害赔偿和赔礼道歉三方面。家属还表示，案发后70多天，孩子的遗体仍在殡仪馆存放，家人每一天都处于煎熬中，而作为凶手的家属，案发至今一直没有登门道歉，也没有委托相应律师接洽过任何赔偿。2019年10月20日，大连10岁女童淇淇被13岁男生蔡某某杀害，蔡某某因未满14周岁、未达到法定刑事责任年龄，依法不予追究刑事责任。公安机关依法对其收容教养，期限三年。http://t.cn/Ais44wST [组图共3张] 原图 ,,"http://ww3.sinaimg.cn/large/75b52ed2ly1gaj7rk69qdj20go0m874z.jpg,http://ww3.sinaimg.cn/large/75b52ed2ly1gaj7rkb0t9j20go0ci0uf.jpg,http://ww2.sinaimg.cn/large/75b52ed2ly1gaj7rkfcfcj20go0ci0th.jpg",无,无,2020-01-03 11:30,无,137,19,43
InKscnbTn,【李天一在监狱中组乐队？北京监狱管理局回应来了】近日，有法制账号透露李天一在狱中组了乐队，并晒出疑似李天一在狱中乐队的照片，还透露李天一案患上精神疾病，在精神病院接受治疗。北京市监狱管理局发布通告：李天一目前仍在我局监狱服刑，网传“多名罪犯在监狱演奏”照片为2004年8月某媒体刊发国内其他监狱组织罪犯排练节目的照片，照片中的人物无一我局在押罪犯，其中也无李天一本人，“李天一疑似狱内组乐队”消息不实。http://t.cn/AisUsnjO [组图共3张] 原图 ,,"http://ww3.sinaimg.cn/large/75b52ed2ly1gaj6om6cyjj20j609vwer.jpg,http://ww3.sinaimg.cn/large/75b52ed2ly1gaj6omayuoj20g80m8dh4.jpg,http://ww2.sinaimg.cn/large/75b52ed2ly1gaj6omgksij20j60mg0ub.jpg",无,无,2020-01-03 10:52,无,36,0,8
InK7yhwtn,"【""中国淡水鱼之王""长江白鲟宣告灭绝 未跨入2020年】长江白鲟没能进入2020年。中国长江又一特有物种被宣布灭绝。国际学术期刊《整体环境科学》（Science of The Total Environment）日前在线发布的一篇研究论文（pre-proof）透露了这一消息。这是继白鱀豚（极危，CR，可能已灭绝）和长江鲥鱼被研究人员宣布功能性灭绝之后的又一坏消息。http://t.cn/AisUjMic 原图 ",,http://wx2.sinaimg.cn/large/75b52ed2ly1gaj57ql8zsj20gk08c0ss.jpg,无,无,2020-01-03 10:02,无,47,26,34
InDC5pr3T,【银行行长ETC余额2000多万?回应:车主和我同名同姓】近日，网传一张“ETC余额2000多万”的截图，有网友称，车主叫武志勇，系河南省濮阳市濮阳县副县长。经核实，武志勇已辞去该职务，现为兴业银行洛阳分行建设路支行行长。他说，车主武志勇是和他同名同姓的人，“我已经给县里全说清楚了，网传消息不实，不知道县里会不会再发一个通报。”http://t.cn/AisZWh54 [组图共2张] 原图 ,,"http://ww1.sinaimg.cn/large/75b52ed2ly1gaichhpp9qj20b2086q2z.jpg,http://ww3.sinaimg.cn/large/75b52ed2ly1gaichht7enj20c309pjrj.jpg",无,无,2020-01-02 17:28,无,52,10,38
InCXXCWgb,【足协官宣李铁就任国足主帅 率国足继续出战40强赛】1月2月，中国足协官方宣布李铁就任国家男子足球队主教练。公告中称，李铁是通过公开竞聘，经过专家委员会推荐最终确定出任。从里皮辞职后历时两个月的国足主帅空窗期终于结束。1月5日，国足将在广州开始新一期集训，备战2022年卡塔尔世界杯亚洲区预选赛预赛阶段(四十强赛)下一阶段比赛。http://t.cn/Aiszri9m 原图 ,,http://wx2.sinaimg.cn/large/75b52ed2ly1gai9mmvn0bj20sg0iy3zj.jpg,无,无,2020-01-02 15:49,无,67,5,47
InCfJcxeA,【没来得及安装ETC 多辆救护车遭强行收费】上海一辆救护车在高速公路接到车祸伤者后紧急送医，却在出口被强行收取通行费。根据相关部门通知，1月1日起，未装ETC设备的救护车要取卡后支付通行费。此前，救护车、警车等特种车辆只要在执行任务，都不必付费。相关负责人表示，单位银行开户行安装ETC才能申请免费，去年夏天就向银行申请了，但手续复杂，导致进度不一。且车辆平时都在跑，想要集中安装，更加不现实。http://t.cn/AiszvW6j [组图共3张] 原图 ,,"http://ww3.sinaimg.cn/large/75b52ed2ly1gai6h75fw0j20go09ejrq.jpg,http://ww3.sinaimg.cn/large/75b52ed2ly1gai6h6ujonj20go0mh74i.jpg,http://ww4.sinaimg.cn/large/75b52ed2ly1gai6h6ydflj20go09e74p.jpg",无,无,2020-01-02 14:00,无,309,62,81
InC8BaF2d,【重庆一居民楼起火 私家车堵死消防通道被民众推翻】1月1日，重庆一小区发生火灾，起火建筑系高层居民楼，有十几层楼可见明火，浓烟滚滚。视频显示，事发时小区有小车乱停，堵死消防通道，多名群众一起将车掀翻让路。目击者王先生说，多辆消防车赶到火灾发生的小区时，有市民合力掀翻了一辆疑似堵路的小轿车，“后来消防车就进去了。”http://t.cn/AiFDK3GZ http://t.cn/AiFkwXzh ,,无,无,无,2020-01-02 13:42,微博 weibo.com,24,3,14
InC6L4NqY,【乘客登机时向客机扔硬币致航班取消 被判赔偿12万】在乘坐航班登机过程中，乘客刘强将两枚硬币扔向飞机机身方向，导致该次航班取消，因此刘强被警方行政拘留10天，随后航空公司将刘强起诉到法院，经审理，法院判决刘强赔偿航空公司12万余元。据悉，向飞机扔硬币的事件近年来已经发生多起，当事人多表示动机是为了“祈福”。业内人士表示，扔硬币的行为存在严重的安全隐患，可导致整台发动机损伤并失去动力。http://t.cn/Ais73lKX 原图 ,,http://wx4.sinaimg.cn/large/75b52ed2ly1gai5u8lvxrj20gm0biq34.jpg,无,无,2020-01-02 13:38,无,99,1,26
InC2ny5Zy,【男子做心肺复苏压断老太12根肋骨 被告后法院力挺】辽宁沈阳，药店店主孙向波在为一名昏倒在自家店内的老太做心肺复苏时，压断了对方12根肋骨。随后，老太将孙向波告上法院，索赔住院费用近万元，待伤残等级评定后，另需赔偿伤残赔偿金。事发2年多后，法院决定驳回原告老太的诉讼请求。孙向波表示，等到这一纸判决，内心还是很欣慰的。http://t.cn/AisvpMBR 原图 ,,http://wx4.sinaimg.cn/large/75b52ed2gy1gai5izhiz0j20b407vgo5.jpg,无,无,2020-01-02 13:27,微博 weibo.com,378,32,55
Inwq4FsqA,#中国游泳队的新年愿望#中国国家游泳队运动员汪顺@汪順Steve 说，希望能在2020年东京奥运会，站上最高领奖台，为祖国争光。中国花样游泳队黄雪辰、孙文雁也表示，参加东京奥运会就是为了夺冠。她们还表示，如果实现了这个愿望，整个队伍将会唱一首歌，在网易云音乐平台发布。冲鸭！不畏压力，勇敢前行，你们的新年愿望必将实现，祖国将为你们骄傲！ http://t.cn/AiFF551i ,,无,无,无,2020-01-01 23:09,无,10,0,0
InicUlPlb,【云南检方通报丽江退伍女兵反杀醉汉案：系正当防卫】云南省永胜县人民检察院于8月7日提起公诉的唐雪故意伤害一案引发社会热议。经审查查明：唐雪与李德湘系同村人，2019年2月8日（大年初四）23时许，唐雪（时25岁，身高170cm）乘坐朋友驾驶的轿车返家途中，路遇李德湘（时26岁，身高190cm）酒后在村道内对过往车辆进行无故拦截。李德湘拍打唐雪乘坐的车辆并对唐雪言语挑衅，唐雪未予理睬。唐雪回到家门口，因未带钥匙电话联系其父亲唐某勇回家开门，并告知其父被李德湘拦车一事。唐某勇遂带唐雪找到李德湘评理，李德湘与唐某勇父女发生争执，在此过程中李德湘踢了唐某勇胸部一脚，继而与唐某勇、唐雪进行厮打，随后被李德湘的朋友拉开，唐某勇和唐雪回家。李德湘仍留在唐某勇家附近巷道口，声称要喊人把唐某勇一家人砍死。随后，李德湘打电话邀约多个朋友到达唐某勇家附近巷道口。唐某勇回家后给李德湘父亲李某云打电话，李某云遂赶到巷道口，劝李德湘回家未果后让在场的众人强制将其带回家。回家后，李德湘提出要去唐某勇家道歉并要讨个说法。随后李德湘父母与其朋友一起到唐某勇家门口，李德湘对打架的事情进行道歉，并反复要求唐某勇就相互厮打给个说法，唐某勇一家人未给说法后，李德湘声称这事没完，众人见状合力将李德湘带回家。其父李某云担心李德湘再去闹事，要求朋友杨某、李某林等人留在其家陪同。2月9日凌晨1时许，李德湘手持菜刀溜出家门，跑到唐某勇家大门外侧，用菜刀对唐某勇家大门进行砍砸，并用脚踢踹大门。后赶来劝阻的朋友罗某坤将其菜刀夺走并丢弃，其朋友杨某、张某亮、朱某、李某林劝李德湘回家。其间，唐雪听到砸门声后起床，因感到害怕到厨房拿了一把红色削果皮刀和一把黑色手柄水果刀放在裤兜里用于防身，并打开小门出门查看，李德湘看见唐雪出门后用力挣脱朋友拉拽，冲上前即朝唐雪腹部踢了一脚，唐雪拿出红色削果皮刀反抗，李德湘继续挥拳击中唐雪左脸部，在被几位朋友拉开后再次挣脱冲向唐雪，对其拳打脚踢。唐雪招架中削果皮刀掉落地上，情急之下掏出黑色手柄水果刀用力反抗、挥刺，后双方被他人拉开，唐雪回家，李德湘边往巷道外跑边大喊“拿刀来”，后在奔跑过程中倒地，其朋友上前发现李德湘受伤，遂将其送医院救治，经抢救无效死亡。经鉴定，李德湘系被他人用锐器致伤右胸部，伤及升主动脉致急性失血性休克死亡。永胜县人民检察院经补充侦查和依法重新审查后认定，被不起诉人唐雪在春节期间，家人及住宅多次被李德湘侵犯，特别是在凌晨1时许，家门被砍砸，出门后被李德湘脚踢拳殴下，先持削果皮刀反抗，后持水果刀反抗，系为保护本人和家人的人身安全而采取的制止正在进行的不法侵害的自行防卫行为，符合《中华人民共和国刑法》第二十条第一款的规定，系正当防卫，依法不负刑事责任。2019年12月30日，永胜县人民检察院对该案撤回起诉，并根据《中华人民共和国刑事诉讼法》第一百七十七条第一款之规定，于同日对唐雪作出不起诉决定。http://t.cn/AiFl5vRc 原图 ,,http://wx4.sinaimg.cn/large/75b52ed2ly1gafpzdwqk6j20eq0jmaik.jpg,无,无,2019-12-31 10:58,微博 weibo.com,607,36,63
