微博id,微博正文,头条文章url,原始图片url,微博视频url,发布位置,发布时间,发布工具,点赞数,转发数,评论数
J7OliCv37,#天津本土病例怎么感染的#【#天津本土病例流调细节披露#】①厨师X和第137例确诊病例，于6月10日有过近距离交流（半米内），前者未戴口罩，后者戴了口罩。②两人都爱好抽烟。酒店地下室负一层有吸烟室，无窗户。几乎每天都有一到两次共用吸烟室的情况。③第137例确诊病例为酒店帮厨，主要负责洗刷餐具。每天中午厨师X在员工食堂用餐，用餐结束倒残渣后，将餐盘递给第137例确诊病例，即通过食用后的餐盘接触。天津市疾控中心初步判断，厨师X在北京公共场所逗留过程中，有可能被感染，自己并不知道，因为没有任何症状。回到酒店后正常上班，与第137例确诊病例有过多种接触后，可能传染给了后者。“但这也不能完全肯定，只是可能性推理之一。就目前掌握的线索来看，第137例确诊病例的传染方式是人传人。”接下来还会继续对感染来源进行排查。http://t.cn/A6LONxsq 原图 ,,http://wx4.sinaimg.cn/large/a716fd45ly1gg118bwwy2j20j60eedh2.jpg,无,无,2020-06-22 14:06,微博 weibo.com,9974,625,676
J7O9bzbfa,【一次吃遍四大名小吃！#黄沙拉桥团结套餐#，想不想来一份？】21日，河南郑州一条路上，黄焖鸡、沙县、兰州拉面、过桥米线四家名小吃的餐饮店结盟，推出25元“团结套餐”，一份套餐可以吃到四家店的美食。拉面店老板称，加入“团结套餐”就是抱团取暖。沸点视频的秒拍视频 你想不想尝一尝？  ,,无,无,无,2020-06-22 13:36,微博 weibo.com,5025,459,755
J7NWZkPgW,【转发辟谣！#网传孝感私家车无人认领车主抗疫去世为谣言#】近日，网传湖北孝感一车主将车停在公园后因抗疫去世。今天，@孝感网警巡查执法 发布通报，经查此为谣言，证实车主仍在世。另据@孝感晚报 ，该车是公司所属车，车主身体健康，目前在孝感。知情人士称车主会对网传消息发布者发起起诉。  原图 ,,http://wx3.sinaimg.cn/large/a716fd45ly1gg0zhx10vtj20os0fqwj1.jpg,无,无,2020-06-22 13:06,微博 weibo.com,11911,1686,1422
J7NPv7j4g,【长知识！#今年端午节为21世纪并列最晚#】一年一度的端午节即将到来。天文专家表示，今年的端午节有些特别，它是#21世纪最晚端午节#中的一次。21世纪100年内一共有3次端午节最晚的年份，分别是2001年、2020年和2058年，对应的阳历日期都是6月25日。而端午节出现在阳历6月25日还不是最晚的，最晚的是出现在阳历的6月26日，如1906年。http://t.cn/A6LOZPpM 原图 ,,http://wx4.sinaimg.cn/large/a716fd45ly1gg0yxs7mbyj20go0p00w5.jpg,无,无,2020-06-22 12:48,微博 weibo.com,83145,4350,5539
J7NCY0wV0,【罕见画面！#三只云豹野外同框#】近日，云南铜壁关省级自然保护区管护局梳理红外相机资料时，意外发现国家一级保护动物云豹的身影。目前，我国云豹野外影像非常稀少，3只云豹野外同框更是绝无仅有。云豹犬齿长度比例在猫科动物中排名第一，与史前已灭绝的剑齿虎相似，因此云豹又有“小剑齿虎”之称。（杨文明 朱边勇）  http://t.cn/A6L0dpHQ ,,无,无,无,2020-06-22 12:17,微博视频,3327,567,420
J7Nu0bie0,【#河北一10岁小学生确诊#：#河北确诊10岁男童曾去学校上课#】河北雄安新区22日新公布一确诊病例车某某活动轨迹。病例12，车某某，男，10岁，河北雄安新区安新县人，郭里口村学校四年级学生。6月8日至12日，在学校上课。课余时间曾到附近超市购物。6月10日曾同时段与赵某某（北京确诊病例）及其子（6月16日公布确诊病例5赵某研）在本村天朗超市购物。6月11日曾到雄县山水莲花购物广场及附近购物就餐。6月13日、15日居家无外出。14日曾到本村姥姥家就餐。16日出现发热。核酸检测结果阳性后转至保定市人民医院。（人民日报记者史自强） 原图 ,,http://wx3.sinaimg.cn/large/a716fd45ly1gg0xfe9zfzj20gx0amtb2.jpg,无,无,2020-06-22 11:55,微博 weibo.com,48093,1238,2604
J7NmtmirT,【辛苦了！#消杀队员脱下防化服倒出2斤汗水#】近日，北京大兴蓝天救援队结束消杀工作，脱下防化服的队员背心短裤全湿透，还从防化服的裤管里倒出2斤汗水。33摄氏度高温下连续工作，穿着密不透风的防护服，大兴蓝天救援队十几名队员一个多星期来都是这样度过的。@北京日报都视频 北京日报都视频的秒拍视频  ,,无,无,无,2020-06-22 11:36,微博 weibo.com,19663,1301,1435
J7NcXbAf5,【#清华校友分享援鄂归来经历#：#患者见援鄂医生后深深鞠躬#】在#清华研究生云毕业典礼#上，校友丁欣回忆起一个场景：结束武汉战疫回到工作岗位的第一天，一位患者大叔确认他们是从武汉归来的医疗队时，深深鞠了一躬。他说：其实我们做的仍然是在平时医院里一样的工作，只是由于在这样一个特殊的时候，切合了国家和人民最迫切的需要，于是获得了这一份份沉甸甸的信任与肯定。 http://t.cn/A6L09Zky ,,无,无,无,2020-06-22 11:13,微博云剪,5188,490,244
J7N8BoYME,【正在直播！端午，#和一代粽师学包年轻粽#】#1分钟包粽子#，你敢挑战吗？非遗传承人包的粽子有什么不一样？端午前夕，@人民日报 联动@浙视频 带你走进老字号裹粽车间，和老师傅pk一分钟包粽子，跟非遗传承人一起包一个“讲究”的“年轻”粽，戳直播↓↓一起看！ 人民日报的微博视频 .  ,,无,无,无,2020-06-22 11:02,微博原生直播,49917,702,829
J7MW93gtA,【看哭！#退役搜救犬扒训导员衣角不愿离开#】近日，西藏拉萨消防救援支队5条服役年满的功勋搜救犬光荣退役。它们曾参与过日喀则亚东地震等重大事故救援处置。解除臂章，戴上红花，搜救犬们挣脱牵引绳，扑向自己的训导员，扒着他们衣角不舍离开…训导员含热泪与战友告别。看看新闻Knews的秒拍视频  ,,无,无,无,2020-06-22 10:31,微博 weibo.com,20731,2139,1966
J7MM8cYpz,【#天津第137例病例初步判断为人传人#：#天津病例同事多次赴京#】6月22日上午，天津公布了6月17日新增本土确诊病例病毒溯源的最新发现，结合流行病学史和基因测序结果，初步判断是人传人。天津市疾控中心副主任张颖介绍，通过多次排查发现，确诊病例工作所在酒店的另一名厨师血清IgM阳性，该厨师近一个月曾多次赴北京，且在餐馆、娱乐场所等公共场所长时间逗留，但此人至今未表现出任何症状。该厨师回津后与确诊病例在工作中有过交集。http://t.cn/A6L02wfq 原图 ,,http://wx2.sinaimg.cn/large/a716fd45ly1gg0uazivjrj21400u0npd.jpg,无,无,2020-06-22 10:07,微博 weibo.com,13533,779,801
J7MyL2F5p,【#31省区市新增确诊18例#：#北京新增确诊9例#】6月21日0—24时，31个省（自治区、直辖市）和新疆生产建设兵团报告新增确诊病例18例，其中境外输入病例7例（上海3例，陕西2例，天津1例，辽宁1例），本土病例11例（北京9例，河北2例）；无新增死亡病例；新增疑似病例2例，均为本土病例（均在北京）。　　当日无新增治愈出院病例，解除医学观察的密切接触者144人，重症病例与前一日相比减少3例。　　境外输入现有确诊病例89例（其中重症病例1例），无现有疑似病例。累计确诊病例1876例，累计治愈出院病例1787例，无死亡病例。　　截至6月21日24时，据31个省（自治区、直辖市）和新疆生产建设兵团报告，现有确诊病例349例（其中重症病例12例），累计治愈出院病例78413例，累计死亡病例4634例，累计报告确诊病例83396例，现有疑似病例15例。累计追踪到密切接触者758023人，尚在医学观察的密切接触者7236人。　　31个省（自治区、直辖市）和新疆生产建设兵团报告新增无症状感染者7例（境外输入1例）；当日转为确诊病例1例（无境外输入）；当日解除医学观察3例（境外输入3例）；尚在医学观察无症状感染者114例（境外输入56例）。　　累计收到港澳台地区通报确诊病例1622例。其中，香港特别行政区1131例（出院1078例，死亡5例），澳门特别行政区45例（出院45例），台湾地区446例（出院434例，死亡7例）。 [组图共3张] 原图 ,,"http://ww1.sinaimg.cn/large/a716fd45ly1gg0tr8y7fdj20u01ekhdt.jpg,http://ww1.sinaimg.cn/large/a716fd45ly1gg0trc4xvgj20u01ekhbj.jpg,http://ww2.sinaimg.cn/large/a716fd45ly1gg0trhysq9j20u01ek1kx.jpg",无,无,2020-06-22 09:34,微博 weibo.com,1744,523,380
J7MvY92nN,#重庆1小学生落水7名学生施救均遇难#【转发扩散！#夏季这个提醒很重要#】截至今日7时10分，重庆潼南区8名落水小学生全部打捞出水，均已无生命体征。初步调查，8人自发相约到河滩玩耍，一人不慎落水，7名学生施救时一并落水。不要擅自去河边玩耍、不要贸然施救……这些提醒一定要知道！转给更多人！ 原图 ,,http://wx2.sinaimg.cn/large/a716fd45ly1gg0t5mc5jbj20go0xcn4v.jpg,无,无,2020-06-22 09:27,微博 weibo.com,3565,1113,1028
J7MistkTn,【#四川雅安石棉县上调为中风险#地区】据@健康四川官微 通报，6月21日，#四川新增1例无症状感染者#（省外输入，6月19日从武汉乘飞机抵蓉，6月21日核酸检测阳性）。另据通报，6月21日，雅安市石棉县由低风险区调整为中风险区，四川其余182个县（市、区）全部为低风险区。  原图 ,,http://wx2.sinaimg.cn/large/a716fd45ly1gg0s7cpi33j20ob0obk0y.jpg,无,无,2020-06-22 08:53,微博 weibo.com,18053,649,1729
J7MfGsQDW,【#北京单日新增确诊降至个位数#】6月21日0时至24时，北京新增报告本地确诊病例9例、疑似病例2例、无症状感染者5例；无新增报告境外输入确诊病例、疑似病例、无症状感染者。这是6月13日以来北京新增确诊病例首次降至个位数。  原图 ,,http://wx4.sinaimg.cn/large/a716fd45ly1gg0smz0p0pj20u01d84qu.jpg,无,无,2020-06-22 08:47,微博 weibo.com,4327,1285,805
J7Mdkbwmt,【#河北新增2例北京关联病例#】据河北卫健委通报，2020年6月21日0—24时，河北省新增报告新型冠状病毒肺炎确诊病例2例，其中雄安新区安新县1例、沧州肃宁县1例（均系北京关联我省确诊病例的密切接触者）。无新增死亡病例，无新增疑似病例。  原图 ,,http://wx1.sinaimg.cn/large/a716fd45ly1gg0ruaumkvj20ob0obk0y.jpg,无,无,2020-06-22 08:41,微博 weibo.com,5307,348,861
J7Maupcea,#北京近11日新增236例#【#北京6月11日以来累计确诊236例#】6月11日0时至6月21日24时，北京累计报告本地确诊病例236例，在院236例。共同战疫，北京加油！  原图 ,,http://wx1.sinaimg.cn/large/a716fd45ly1gg0svq7diqj20j60y3nfn.jpg,无,无,2020-06-22 08:34,微博 weibo.com,2791,539,622
J7M9nhmzb,【#北京新增确诊9例#】6月21日0时至24时，新增报告本地确诊病例9例、疑似病例2例、无症状感染者5例；无新增报告境外输入确诊病例、疑似病例、无症状感染者。6月11日0时至6月21日24时，累计报告本地确诊病例236例，在院236例。尚在观察的无症状感染者22例；无新增报告境外输入新冠肺炎确诊病例、疑似病例和无症状感染者，在院1例。新增确诊病例中，丰台区5例、海淀区2例、西城区1例、朝阳区1例。全市有12个区无本地报告新增确诊病例，具体为平谷区自有疫情以来无报告病例、延庆区150天、怀柔区136天、顺义区134天、密云区131天、昌平区125天、石景山区7天、门头沟区6天、房山区6天、东城区5天、通州区1天、大兴区1天。 原图 ,,http://wx1.sinaimg.cn/large/a716fd45ly1gg0s6efg5fj20u01ekb29.jpg,无,无,2020-06-22 08:31,微博 weibo.com,8659,924,1597
J7LWKuRAE,【正在直播！#清华研究生云毕业典礼#】今天上午，清华大学举行研究生毕业典礼。清华园17处观看点，跨越山海，与你相聚！最后一次在园子里的典礼，一定要好好记得这些美好的瞬间，再好好道一声别。#未来你好毕业典礼#直播中，相聚云端，见证毕业生开启新征程↓↓#未来你好#！ 人民日报的微博视频 .  ,,无,无,无,2020-06-22 08:00,微博原生直播,101323,4037,5068
J7LVymZSo,#重庆1小学生落水7名学生施救均遇难#【#重庆8名小学生落水均无生命体征#】截至今日7时10分，经全力搜救打捞，重庆潼南区8名落水小学生全部打捞出水，均已无生命体征。初步调查，失踪人员均为居住在附近的米心镇小学学生，周末放假自发相约，到童家坝涪江河一宽阔的河滩处玩耍，期间有一名学生不慎失足落水，旁边7名学生前去施救，造成施救学生一并落水。（央视） 原图 ,,http://wx1.sinaimg.cn/large/a716fd45ly1gg0qjpqx8vj20ob0obk0y.jpg,无,无,2020-06-22 07:57,微博 weibo.com,9484,1043,1916
J7LSEm3QP,【#上海新增3例境外输入#：#上海公布新增3例新冠肺炎详情#】据@上海发布，6月21日0—24时，通过口岸联防联控机制，报告3例境外输入性新冠肺炎确诊病例。病例1为美国籍，在美国探亲，6月18日自美国出发，经英国转机后于6月20日抵达上海浦东国际机场，入关后即被集中隔离观察，期间出现症状。综合流行病学史、临床症状、实验室检测和影像学检查结果等，诊断为确诊病例。病例2、病例3为印度籍，在印度生活，6月20日自印度出发，当日抵达上海浦东国际机场，入关后即被集中隔离观察，期间出现症状。综合流行病学史、临床症状、实验室检测和影像学检查结果等，诊断为确诊病例。3例境外输入性确诊病例已转至定点医疗机构救治，已追踪同航班的密切接触者47人，均已落实集中隔离观察。6月21日0—24时，无新增本地新冠肺炎确诊病例。截至6月21日24时，累计报告境外输入性确诊病例360例，治愈出院334例，在院治疗26例。现有待排查的疑似病例0例。截至6月21日24时，累计报告本地确诊病例341例，治愈出院334例，死亡7例。现有待排查的疑似病例0例。截至6月21日24时，尚在医学观察中的无症状感染者0例。 原图 ,,http://wx4.sinaimg.cn/large/a716fd45ly1gg0qdc6i2dj20ob0obwgz.jpg,无,无,2020-06-22 07:50,微博 weibo.com,96366,1150,4245
J7LF5lf9Q,【#巴西新冠肺炎确诊超108万#，#巴西死亡病例超5万#】据巴西卫生部消息，当地时间21日，#巴西新增17459例新冠肺炎#，累计确诊1085038例，新增死亡641例，累计死亡50617例，共有约55万名患者被治愈。巴西成继美国后，第二个死亡病例超过5万的国家。（人民日报记者张远南）  原图 ,,http://wx2.sinaimg.cn/large/a716fd45ly1gg0pe4vd1rj20ob0obk0y.jpg,无,无,2020-06-22 07:16,微博 weibo.com,2468,336,351
